Company,City_Mpg,Fuel_Type,Highway_Mpg,Classification,Model Year,Year,Price
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,1023393
Ford,17,Gasoline,23,Automatic transmission,2011 Ford F-150,2011,2580757
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,741547
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,601024
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,750448
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,2427784
Ford,17,Gasoline,23,Automatic transmission,2011 Ford F-150,2011,934672
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2822936
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2683334
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1386330
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,784475
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2219062
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,673350
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,1184987
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1555276
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2871261
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,1807244
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,841989
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1237599
Ford,16,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1942475
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1519929
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1855386
Ford,12,,17,Automatic transmission,2011 Ford F-150,2011,1373552
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1600365
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,665537
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,691933
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2370252
Ford,17,Gasoline,23,Automatic transmission,2011 Ford F-150,2011,1963278
Ford,11,,15,Automatic transmission,2011 Ford F-150,2011,2321009
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,2532278
Ford,10,,14,Automatic transmission,2011 Ford F-150,2011,1456759
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,839247
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,1311919
Ford,16,Gasoline,22,Automatic transmission,2011 Ford F-150,2011,1086374
Ford,14,Gasoline,19,Automatic transmission,2011 Ford F-150,2011,695847
Ford,15,Gasoline,21,Automatic transmission,2011 Ford F-150,2011,2412651
Ford,13,Gasoline,18,Automatic transmission,2011 Ford F-150,2011,2203398
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,853822
Ford,13,Gasoline,18,Automatic transmission,2011 Ford F-150,2011,1882485
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1105156
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2256898
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2515455
Ford,10,,14,Automatic transmission,2010 Ford F-150,2010,1285596
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,2972373
Ford,10,,14,Automatic transmission,2010 Ford F-150,2010,1317714
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2012885
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1829550
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2507899
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,2579970
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,2389837
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1761370
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,681802
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,2284898
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1740296
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,724965
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,687149
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,1767671
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,734578
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,2907603
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,674241
Ford,10,,14,Automatic transmission,2010 Ford F-150,2010,1532459
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1221855
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,887382
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,2345823
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,1493803
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,1227449
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,2430114
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1983157
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,2920572
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,1685235
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,1541701
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,2795608
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1377056
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,598340
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,2010848
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1954736
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,2962663
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,641768
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1033936
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,951839
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,838519
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1029448
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,568872
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,1299013
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,616211
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2237205
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,2880610
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,2786013
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,707831
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,863266
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1951794
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,832218
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,1447308
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1097828
Ford,15,Gasoline,19,Automatic transmission,2010 Ford F-150,2010,1895672
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,645691
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,2575374
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,2751374
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1266861
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,2350684
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,1709828
Ford,10,Gasoline,14,Automatic transmission,2010 Ford F-150,2010,613541
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,1814859
Ford,10,,13,Automatic transmission,2010 Ford F-150,2010,2606208
Ford,15,Gasoline,21,Automatic transmission,2010 Ford F-150,2010,1378379
Ford,10,,14,Automatic transmission,2010 Ford F-150,2010,1789981
Ford,14,Gasoline,20,Automatic transmission,2010 Ford F-150,2010,2086613
Ford,14,Gasoline,18,Automatic transmission,2010 Ford F-150,2010,2793171
GMC,20,Gasoline,23,Automatic transmission,2011 GMC Sierra 1500 Hybrid,2011,1903624
GMC,20,Gasoline,23,Automatic transmission,2011 GMC Sierra 1500 Hybrid,2011,1927056
GMC,20,Gasoline,23,Automatic transmission,2011 GMC Sierra 1500 Hybrid,2011,1377658
GMC,20,Gasoline,23,Automatic transmission,2011 GMC Sierra 1500 Hybrid,2011,1005437
GMC,21,Gasoline,22,Automatic transmission,2010 GMC Sierra 1500 Hybrid,2010,1705403
GMC,21,Gasoline,22,Automatic transmission,2010 GMC Sierra 1500 Hybrid,2010,542940
GMC,21,Gasoline,22,Automatic transmission,2010 GMC Sierra 1500 Hybrid,2010,2981227
GMC,21,Gasoline,22,Automatic transmission,2010 GMC Sierra 1500 Hybrid,2010,1352531
Ford,12,Gasoline,16,Automatic transmission,2011 Ford F-150,2011,2039381
Aston Martin,11,Gasoline,17,Manual transmission,2011 Aston Martin DB9 Volante,2011,2407684
BMW,22,Gasoline,32,Automatic transmission,2011 BMW 5 Series Sedan,2011,1241935
BMW,19,Gasoline,29,Automatic transmission,2011 BMW 5 Series Sedan,2011,1667213
BMW,16,Gasoline,24,Automatic transmission,2011 BMW 5 Series Sedan,2011,2486602
Mercedes,18,Gasoline,26,Manual transmission,2010 Mercedes-Benz C-Class,2010,560843
Mercedes,18,Gasoline,26,Automatic transmission,2010 Mercedes-Benz C-Class,2010,2418953
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1562666
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,1782777
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,2323525
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,2029114
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,1042354
Dodge,9,,13,Automatic transmission,2011 Dodge Ram 1500,2011,2419001
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,1717097
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,854688
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,786637
Dodge,14,Gasoline,20,Automatic transmission,2011 Dodge Ram 1500,2011,737200
Dodge,13,Gasoline,19,Automatic transmission,2011 Dodge Ram 1500,2011,855499
Dodge,13,Gasoline,18,Automatic transmission,2011 Dodge Ram 1500,2011,1501303
BMW Motorrad,18,Gasoline,28,Manual transmission,2012 BMW 1 Series Convertible,2012,650561
BMW Motorrad,18,Gasoline,27,Automatic transmission,2012 BMW 1 Series Convertible,2012,1948966
BMW,19,Gasoline,28,Manual transmission,2012 BMW 1 Series Convertible,2012,856398
BMW Motorrad,18,Gasoline,28,Manual transmission,2012 BMW 1 Series Coup,2012,2634788
BMW Motorrad,18,Gasoline,28,Automatic transmission,2012 BMW 1 Series Coup,2012,1669458
BMW,20,Gasoline,28,Manual transmission,2012 BMW 1 Series Coup,2012,2880025
BMW,18,Gasoline,25,Automatic transmission,2012 BMW 1 Series Coup,2012,519804
BMW Motorrad,17,Gasoline,26,Manual transmission,2012 BMW 3 Series Sports Wagon,2012,2765574
BMW Motorrad,18,Gasoline,27,Automatic transmission,2012 BMW 3 Series Sports Wagon,2012,2913680
BMW Motorrad,17,Gasoline,25,Manual transmission,2012 BMW 3 Series Sports Wagon,2012,1438542
BMW Motorrad,17,Gasoline,25,Automatic transmission,2012 BMW 3 Series Sports Wagon,2012,1839229
Ford,26,Gasoline,36,Manual transmission,2012 Ford Focus 5-Door,2012,895280
Ford,28,Gasoline,38,Automatic transmission,2012 Ford Focus 5-Door,2012,2272960
Ford,27,Gasoline,37,Automatic transmission,2012 Ford Focus 5-Door,2012,2792236
Ford,27,Gasoline,37,Automatic transmission,2012 Ford Focus 5-Door,2012,1446967
Nissan,18,Gasoline,25,Manual transmission,2012 Nissan 370Z Roadster,2012,914366
Nissan,18,Gasoline,25,Automatic transmission,2012 Nissan 370Z Roadster,2012,625476
Nissan,18,Gasoline,25,Automatic transmission,2012 Nissan 370Z Roadster,2012,2509316
Nissan,18,Gasoline,26,Manual transmission,2012 Nissan 370Z Coupe,2012,1295909
Nissan,18,Gasoline,26,Manual transmission,2012 Nissan 370Z Coupe,2012,2400218
Nissan,18,Gasoline,26,Manual transmission,2012 Nissan 370Z Coupe,2012,2743054
Nissan,19,Gasoline,26,Automatic transmission,2012 Nissan 370Z Coupe,2012,621822
Nissan,19,Gasoline,26,Automatic transmission,2012 Nissan 370Z Coupe,2012,2844310
Nissan,25,Gasoline,31,Manual transmission,2012 Nissan JUKE,2012,840709
Nissan,25,Gasoline,31,Manual transmission,2012 Nissan JUKE,2012,2507760
Hyundai,28,Gasoline,40,Manual transmission,2012 Hyundai Veloster,2012,2018803
Hyundai,15,Gasoline,23,Automatic transmission,2012 Hyundai Equus,2012,1271527
Hyundai,15,Gasoline,23,Automatic transmission,2012 Hyundai Equus,2012,1564092
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,1158856
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,647177
Hyundai,20,Gasoline,28,Automatic transmission,2012 Hyundai Santa Fe,2012,1019200
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,2903137
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,2682529
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,2249646
Hyundai,20,Gasoline,28,Automatic transmission,2012 Hyundai Santa Fe,2012,1270914
Hyundai,20,Gasoline,26,Automatic transmission,2012 Hyundai Santa Fe,2012,1113959
Hyundai,20,Gasoline,25,Automatic transmission,2012 Hyundai Santa Fe,2012,1776088
Ford,10,,14,Automatic transmission,2012 Ford Expedition,2012,1252922
Ford,14,Gasoline,20,Automatic transmission,2012 Ford Expedition,2012,1439658
Ford,14,Gasoline,20,Automatic transmission,2012 Ford Expedition,2012,703463
Ford,10,,14,Automatic transmission,2012 Ford Expedition,2012,2362649
Ford,14,Gasoline,20,Automatic transmission,2012 Ford Expedition,2012,572552
Ford,10,,14,Automatic transmission,2012 Ford Expedition,2012,2940027
Ford,10,,14,Automatic transmission,2012 Ford Expedition,2012,2304335
Ford,10,,14,Automatic transmission,2012 Ford Expedition,2012,2609084
Ford,9,,13,Automatic transmission,2012 Ford Expedition,2012,1192876
Ford,13,Gasoline,18,Automatic transmission,2012 Ford Expedition,2012,2710410
Ford,9,,13,Automatic transmission,2012 Ford Expedition,2012,1191005
Ford,13,Gasoline,18,Automatic transmission,2012 Ford Expedition,2012,1157918
Ford,9,,13,Automatic transmission,2012 Ford Expedition,2012,2193584
Ford,9,,13,Automatic transmission,2012 Ford Expedition,2012,2854300
Ford,9,,13,Automatic transmission,2012 Ford Expedition,2012,1325104
Ford,13,Gasoline,18,Automatic transmission,2012 Ford Expedition,2012,2531237
Nissan,16,Gasoline,22,Automatic transmission,2012 Nissan Xterra,2012,2616658
Nissan,15,Gasoline,20,Automatic transmission,2012 Nissan Xterra,2012,2510383
Nissan,16,Gasoline,22,Automatic transmission,2012 Nissan Xterra,2012,2102116
Nissan,16,Gasoline,20,Manual transmission,2012 Nissan Xterra,2012,1552560
Nissan,15,Gasoline,20,Automatic transmission,2012 Nissan Xterra,2012,2267686
Nissan,16,Gasoline,20,Manual transmission,2012 Nissan Xterra,2012,910221
Nissan,15,Gasoline,20,Automatic transmission,2012 Nissan Xterra,2012,2175286
Nissan,15,Gasoline,22,Automatic transmission,2012 Nissan Pathfinder,2012,1848337
Nissan,14,Gasoline,20,Automatic transmission,2012 Nissan Pathfinder,2012,1098331
Nissan,15,Gasoline,22,Automatic transmission,2012 Nissan Pathfinder,2012,2411544
Nissan,14,Gasoline,20,Automatic transmission,2012 Nissan Pathfinder,2012,2062872
Nissan,15,Gasoline,22,Automatic transmission,2012 Nissan Pathfinder,2012,1769669
Nissan,14,Gasoline,20,Automatic transmission,2012 Nissan Pathfinder,2012,1897305
Nissan,15,Gasoline,22,Automatic transmission,2012 Nissan Pathfinder,2012,1771218
Nissan,14,Gasoline,20,Automatic transmission,2012 Nissan Pathfinder,2012,2515482
Nissan,13,Gasoline,18,Automatic transmission,2012 Nissan Pathfinder,2012,2223842
Hyundai,17,Gasoline,22,Automatic transmission,2012 Hyundai Veracruz,2012,1034402
Hyundai,16,Gasoline,21,Automatic transmission,2012 Hyundai Veracruz,2012,1903607
Hyundai,16,Gasoline,21,Automatic transmission,2012 Hyundai Veracruz,2012,1944698
Hyundai,17,Gasoline,22,Automatic transmission,2012 Hyundai Veracruz,2012,728620
Infiniti,20,Gasoline,29,Automatic transmission,2012 Infiniti G25,2012,615104
Infiniti,20,Gasoline,29,Automatic transmission,2012 Infiniti G25,2012,552204
Infiniti,19,Gasoline,27,Automatic transmission,2012 Infiniti G25,2012,2558942
Infiniti,19,Gasoline,27,Automatic transmission,2012 Infiniti G37 Sedan,2012,502695
Infiniti,18,Gasoline,25,Automatic transmission,2012 Infiniti G37 Sedan,2012,2763446
Infiniti,17,Gasoline,25,Manual transmission,2012 Infiniti G37 Sedan,2012,572662
Infiniti,19,Gasoline,27,Automatic transmission,2012 Infiniti G37 Coupe,2012,2986428
Infiniti,19,Gasoline,27,Automatic transmission,2012 Infiniti G37 Coupe,2012,2009557
Infiniti,18,Gasoline,25,Automatic transmission,2012 Infiniti G37 Coupe,2012,2448968
Infiniti,17,Gasoline,25,Manual transmission,2012 Infiniti G37 Coupe,2012,2408641
Volvo,21,Gasoline,29,Manual transmission,2012 Volvo C30,2012,2044138
Volvo,21,Gasoline,29,Manual transmission,2012 Volvo C30,2012,2120624
Jeep,22,Gasoline,28,Manual transmission,2012 Jeep Compass,2012,1405747
Jeep,23,Gasoline,29,Manual transmission,2012 Jeep Compass,2012,2785575
Nissan,13,Gasoline,19,Automatic transmission,2012 Nissan Armada,2012,1329458
Nissan,12,Gasoline,19,Automatic transmission,2012 Nissan Armada,2012,1953803
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,610981
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,2899511
Nissan,13,Gasoline,19,Automatic transmission,2012 Nissan Armada,2012,654866
Nissan,9,,13,Automatic transmission,2012 Nissan Armada,2012,1270518
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,1135779
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,2892756
Nissan,13,Gasoline,19,Automatic transmission,2012 Nissan Armada,2012,904451
Nissan,12,Gasoline,19,Automatic transmission,2012 Nissan Armada,2012,1842128
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,1117772
Nissan,12,Gasoline,18,Automatic transmission,2012 Nissan Armada,2012,2916570
Lexus,21,Gasoline,30,Automatic transmission,2012 Lexus IS,2012,1124817
Lexus,20,Gasoline,27,Automatic transmission,2012 Lexus IS,2012,1969163
Lexus,19,Gasoline,28,Manual transmission,2012 Lexus IS,2012,2132973
Lexus,19,Gasoline,27,Automatic transmission,2012 Lexus IS,2012,817801
Lexus,18,Gasoline,26,Automatic transmission,2012 Lexus IS,2012,2917110
Lexus,19,Gasoline,27,Automatic transmission,2012 Lexus IS C,2012,2324309
Lexus,19,Gasoline,28,Manual transmission,2012 Lexus IS C,2012,2834257
Lexus,21,Gasoline,30,Automatic transmission,2012 Lexus IS C,2012,1956320
Lexus,16,Gasoline,23,Automatic transmission,2012 Lexus IS F,2012,544623
Lexus,19,Gasoline,28,Automatic transmission,2012 Lexus ES,2012,1835393
Lexus,16,Gasoline,24,Automatic transmission,2012 Lexus LS,2012,2073583
Lexus,16,Gasoline,23,Automatic transmission,2012 Lexus LS,2012,2008494
Lexus,16,Gasoline,24,Automatic transmission,2012 Lexus LS,2012,1480870
Lexus,16,Gasoline,23,Automatic transmission,2012 Lexus LS,2012,1591793
Toyota,19,Gasoline,24,Automatic transmission,2012 Toyota Sienna,2012,937324
Toyota,18,Gasoline,25,Automatic transmission,2012 Toyota Sienna,2012,1149164
Toyota,19,Gasoline,24,Automatic transmission,2012 Toyota Sienna,2012,2889892
Toyota,18,Gasoline,25,Automatic transmission,2012 Toyota Sienna,2012,1857731
